snort1,snort2,snort3,snort4







0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
8798,59011,847,196,
17521,96614,1270,250,
79688,149651,4484,839,
96384,15073,8041,1164,
72662,14895,43223,27244,
6400,4407,48866,96480,
22506,36145,27845,91252,
96608,53143,8242,7,
92331,47069,12102,250,
14322,50905,97312,1085,
13988,51631,96864,1149,
7019,85332,29473,180,
2503,96800,6535,35,
2286,96928,12011,9,
2176,96800,22979,1,
20477,79600,53274,583,
96832,1970,56598,722,
96672,1645,35529,20571,
11217,4369,88865,52499,
7578,5287,97088,45943,
47878,64519,42498,10154,
46373,96768,11147,13387,
9754,96544,9558,10864,
14383,96736,6282,1086,
15192,93619,13322,863,
16516,48445,97088,5831,
32109,33001,97056,5701,
54046,79070,21078,1451,
51677,96832,2534,49,
74746,55601,2097,175,
96768,16718,3911,381,
96661,51634,4665,1307,
103424,74403,2756,5760,
96640,70612,2568,5341,
96512,59969,6726,15968,
92854,31712,15851,15496,
55069,16595,97056,2654,
35668,15700,97376,2913,
10678,83680,64565,1291,
11637,96672,58816,36,
57529,53133,57871,87,
96672,20237,51044,319,
96128,13900,16506,47925,
96064,1002,30321,52538,
96064,44134,22152,9356,
96192,48102,7753,16623,
88870,47674,14079,16249,
16157,53923,96800,1221,
19230,41247,96864,57,
8100,85784,65039,15,
4751,96224,61556,20,
12867,44726,81279,11,
23360,6121,96640,7,
16033,69581,65641,9,
1068,96480,27840,19,
47336,74839,25554,17,
96448,2719,24564,103,
82386,17241,24216,33005,
5127,95968,2941,47790,
25150,96224,2555,24511,
52979,18217,88018,65,
108801,8190,96640,45,
68182,2027,96640,38,
61295,993,96512,44,
19397,57190,71023,60,
16327,96448,51287,55,
50287,96160,15803,16,
48417,96448,3774,14,
26112,96416,3637,18,
2234,53456,102157,19,
1306,33773,96352,22,
70624,10744,67776,3,
96448,18582,54843,10,
54190,16980,47798,44535,
962,11659,96288,45181,
14618,10505,91477,14356,
96256,14344,47630,17,
96320,31268,30363,316,
32773,90426,2584,638,
20703,96288,2843,602,
59209,76132,2157,50,
96640,55083,1154,493,
96416,22660,1314,493,
96256,5177,1672,237,
96064,5522,1242,19193,
16113,86390,2524,45886,
10443,96736,2690,40182,
47787,96672,7296,25,
46275,96224,12016,58,
49134,69290,37621,178,
60231,4898,96256,150,
37958,4708,96320,165,
3722,95759,47811,166,
11433,96192,37069,116,
51382,34209,65832,1084,
53861,410,96448,238,
54455,1504,96224,274,
52573,4634,96192,114,
30288,4505,95451,31,
96384,5712,46897,248,
96288,6394,34014,440,
64895,80613,5536,13217,
40606,96224,7101,17527,
13909,96000,6147,7091,
22528,95968,5189,27,
60317,48802,4430,50466,
96064,1741,1084,56960,
96256,5705,4639,16407,
96128,15505,12442,266,
77624,50684,29542,899,
10508,66281,96224,2067,
37485,33959,93050,1625,
96032,4224,14742,161,
96160,4173,15863,11679,
29721,71065,6734,51907,
4204,96128,1206,51532,
66063,66254,14129,2650,
96096,45932,22298,94,
58564,4950,76429,350,
1204,3253,96288,428,
2106,15918,93542,77,
11580,96640,67060,20,
13002,96448,41145,103,
10231,96384,19951,107,
29278,96480,20353,53,
52805,23221,90110,43,
33934,38888,96096,27,
2946,61677,96352,22,
8513,56764,96416,18,
46410,12489,51654,56813,
45654,5767,21680,96768,
36908,6793,56744,68871,
60151,1852,38430,12,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
