snort1,snort2,snort3,snort4




0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
10904,53122,26019,14333,
17254,82448,68214,28242,
19186,42958,96192,23634,
16877,61742,89161,25035,
11348,96704,29045,96242,
40414,85820,14267,94242,
38569,51018,87145,96864,
21299,54036,96608,87293,
18592,49353,96352,14697,
5696,64438,96384,30881,
1369,62728,96480,37684,
3132,44612,96544,56364,
12530,78738,32061,96081,
30487,96863,35798,90894,
23929,96896,96704,25516,
5322,97088,96576,51067,
2690,96928,96352,50203,
3861,67404,68923,69174,
8987,49808,23340,96448,
29296,52461,39807,96480,
29981,49886,51226,96544,
97152,53084,86610,52511,
76199,24902,96480,55044,
11073,96484,96224,40728,
17870,66375,77953,69861,
16616,24927,53240,96704,
72213,35204,54468,56838,
97280,10068,59387,45850,
96928,7321,82836,82559,
87917,22368,96768,70094,
96896,96768,22219,37914,
96896,78814,22656,41700,
96864,48659,32373,40864,
97280,76485,55493,26918,
97312,96768,68831,11667,
93195,85259,35507,77184,
87258,94774,19022,96896,
84789,93973,23202,96928,
70416,86461,47558,97088,
52206,11822,55192,96960,
57567,49884,46670,86119,
96896,96480,33389,54026,
96992,45330,74592,42631,
97152,16293,96544,64809,
97024,14935,29765,90556,
93236,14565,29810,96544,
65407,18921,95968,96608,
56258,52046,69072,87176,
97056,96992,23434,33861,
96640,74122,18135,45548,
96992,48057,9554,77408,
91917,54349,25841,65150,
62122,96576,92350,9592,
41702,96864,96416,17402,
14565,96832,91861,45416,
12505,93829,79350,68158,
11214,12997,96096,93361,
5282,32112,96000,96416,
4576,67431,96096,34140,
5059,72742,96544,20840,
55143,91842,41800,42980,
94031,96832,9223,46573,
97056,45153,10831,61356,
96864,16458,30708,78329,
97024,42923,35381,52469,
97152,94814,17837,21998,
86792,97120,63257,14801,
56045,96896,97120,14601,
22430,97024,63015,77467,
48468,91816,44276,96864,
90203,95415,18312,29703,
97088,96864,35304,12916,
29273,96896,91184,21171,
31369,96928,96960,25891,
34312,97024,96114,61539,
52937,77166,96960,57180,
97152,17404,97024,42522,
70056,47717,86459,45323,
17335,96736,34980,52331,
46610,96768,16250,53950,
97280,96960,20167,48132,
62781,49663,65611,78161,
25139,15532,97024,97056,
29990,16717,72315,96928,
12630,33508,48038,95904,
16237,86650,72716,75764,
32110,96672,92942,66063,
27947,96320,30199,32908,
25865,96384,19121,31488,
96960,17088,27203,27634,
96896,15182,36343,7501,
97152,25489,59436,88398,
84219,41647,32786,90264,
73699,96480,11395,35231,
68133,96640,53820,6899,
21514,96576,97312,19696,
6216,96480,58010,60808,
9966,96704,41684,96384,
38802,85693,79607,56940,
53287,96696,96960,23782,
85744,60856,85997,17697,
97152,20178,96896,17126,
51528,87549,96896,19925,
62165,96226,97056,31133,
96960,10215,93766,71532,
88216,38715,92900,54515,
35661,96576,48876,15170,
46068,89562,42880,33221,
97088,32177,16531,96288,
69950,50418,37751,80340,
19056,96384,97376,27736,
38396,56423,97280,31502,
52568,8542,97056,21699,
24035,51663,97088,19027,
16548,96576,97408,34599,
65172,48014,34294,81287,
97451,27631,17582,96736,
78299,30358,76792,96768,
71075,10280,97120,96672,
34061,94772,46978,88061,
33409,91309,25197,96224,
21401,44816,93290,96544,
4588,48266,97056,92764,
4682,27000,96992,96224,
36014,23455,91419,85843,
97408,13610,96832,40963,
69814,17384,96864,56567,
31840,31212,104320,103872,
72417,39562,59443,82247,
97184,37951,11079,95330,
90122,33236,6195,96480,
97088,17709,8446,96672,
97280,12575,7516,96448,
97312,30566,17432,95908,
97152,87875,27181,17579,
89553,88965,31105,31506,
29751,59326,96896,96330,
20658,79580,84338,89192,
59965,96480,87122,30738,
73575,76620,69634,35813,
97024,26107,19080,96480,
60806,9499,63586,96672,
15171,22174,97152,97056,
13230,70367,97152,50777,
25302,96512,97056,21829,
52295,88266,39863,77480,
55219,96576,16808,96736,
20791,96448,77903,23545,
37790,96576,96896,16209,
89360,10519,97184,65193,
97536,8515,89202,84561,
95719,21282,46961,96480,
92468,29854,75068,84504,
52151,17780,97088,96320,
43966,20235,96960,96480,
54273,33469,96896,95136,
43528,30334,86454,94348,
12451,19507,96768,96480,
62650,26023,65577,52426,
97056,26672,13136,38875,
97184,21131,33760,45994,
97184,27265,45202,17710,
97344,53735,77300,7234,
97472,47387,97120,15890,
72971,35922,81630,23459,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
