snort1,snort2,snort3,snort4



0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
3184,3121,4742,3072,
3782,3779,5043,3118,
3333,3593,4734,4040,
3278,3446,4407,4762,
3712,3390,4904,4504,
3356,3893,4225,4559,
3258,3241,4584,3621,
3271,3636,4354,4718,
3251,3388,4266,4575,
3370,3612,4889,3884,
3752,4910,3498,4428,
3888,5036,3764,4538,
725,908,808,857,
1469,3063,1568,1445,
2780,4383,2527,2215,
2604,4567,2403,2557,
1111,3392,1086,1226,
2455,4155,2346,2433,
2672,4571,2599,2893,
1946,3733,2261,2091,
3353,5226,3118,2333,
2345,1877,1645,1165,
3158,3359,2954,2795,
7870,6312,7371,6124,
4256,3240,4449,3222,
957,13,831,145,
3338,2744,3070,3232,
688,70,712,39,
2885,2541,2809,2901,
5277,3435,4611,3090,
7976,5115,6725,4380,
6025,4867,6003,4937,
906,469,760,554,
5950,5667,4511,4591,
4876,4284,2909,3709,
3797,3674,3147,2966,
4112,4105,3273,2999,
5951,5727,5233,5114,
4697,5015,3469,3494,
5446,4871,4263,4665,
3688,4360,3105,2612,
4313,5770,4223,3775,
3158,4082,4348,3306,
4148,3308,3420,2838,
3879,2669,3760,2486,
3319,2560,3581,2532,
3641,2902,3848,3826,
3892,2655,3815,2812,
4841,3396,4811,3467,
4509,3412,4532,3453,
2760,2559,2930,2231,
3674,3122,3388,2632,
5742,3760,4541,3826,
2836,2840,4116,4182,
3280,3859,4779,4293,
3260,3218,4594,3968,
2575,2531,3435,3926,
3172,3149,4637,3939,
4299,3168,5612,4800,
3415,3135,5178,4803,
3025,3169,4462,4383,
2811,2950,3076,4547,
2811,2719,3239,4595,
177,237,1344,1234,
3260,3385,5062,4216,
2895,3634,4150,4322,
3075,2493,2975,3127,
3764,3609,4880,4619,
3689,3711,4352,3761,
4071,3357,4907,4175,
4028,3576,4681,4721,
4052,5298,5059,3806,
3559,4236,3588,3128,
4007,3823,3867,4474,
154,1415,112,1222,
6119,6524,5583,7797,
5974,6595,5692,6207,
3754,4168,3655,4512,
3012,4405,3386,4434,
2612,3520,3040,3479,
3395,4428,3278,4498,
2651,2169,1915,2868,
4391,3743,3450,4329,
165,85,39,31,
2228,2017,1272,1202,
3523,3542,3231,3471,
574,515,29,5,
3466,3373,2473,2696,
3756,3548,2910,2795,
4951,4804,3466,2937,
8332,8212,6244,5171,
3830,3681,2793,2539,
3285,3504,3841,3334,
25,207,234,96,
1493,1745,2012,2147,
3720,3123,3930,4718,
76,162,883,737,
2943,2935,3456,3747,
4167,4636,6270,5970,
3254,2832,4824,4173,
4483,4370,4811,5223,
4633,3426,4938,4337,
3571,4317,3700,4621,
4901,5278,4646,4889,
4375,4695,3530,4784,
1203,2640,1920,2767,
2217,3311,2108,3017,
2968,3727,2747,3086,
911,1432,1168,1141,
5333,7447,6093,6677,
2674,4069,3671,3686,
2466,4001,3129,3624,
3346,4149,3247,3986,
97,66,950,684,
534,688,1121,1256,
4342,3708,4322,4799,
4174,3775,4176,4082,
3724,2826,3532,2730,
3626,3352,4645,3279,
4347,3093,3841,3026,
4085,3377,4149,3024,
3550,2753,3532,3138,
4914,3600,4542,2881,
3339,2835,3673,3295,
3360,2757,3050,3784,
4981,4559,3318,4584,
3162,3494,2853,3687,
3400,4882,2926,4157,
2486,4634,2781,3542,
3427,4313,3528,3960,
3904,4499,3324,4353,
3261,3973,3405,3520,
2844,3602,2099,3054,
4849,5101,4502,4691,
3828,5281,3996,5049,
539,1368,781,1090,
3604,5198,4404,5228,
4407,5421,3781,5149,
3725,3757,3140,4869,
3565,4674,4012,4613,
4110,5284,4486,5884,
3066,3302,3048,3319,
4477,5237,4075,4557,
3846,5114,3547,5050,
144,825,165,874,
6163,7569,5564,6628,
6912,6126,5301,7021,
5822,4312,3781,5396,
4883,3853,4012,4951,
3777,3837,3596,4882,
4129,3284,3490,3724,
1624,1283,1519,2366,
1621,746,845,1537,
6021,5106,4607,5263,
4087,3387,3507,2838,
3591,3619,4182,3276,
428,48,538,110,
6645,7293,8446,5984,
4595,6338,6473,5176,
3599,4260,4299,3464,
6182,8305,7246,7008,
2682,4277,4869,2088,
3827,4251,4233,3024,
3610,4560,4231,4221,
3657,4130,3415,4127,
3840,3759,4328,4178,
163,119,813,718,
3313,3755,3719,3964,
2306,2005,2905,2760,
4897,5351,6331,5496,
2477,2523,3797,3221,
1666,1862,1269,2410,
4003,3217,4628,3947,
788,510,1493,1411,
2959,3154,3248,3241,
3742,3961,4165,4679,
4544,6274,5790,5096,
5173,4788,3987,3621,
1128,1492,385,271,
688,393,2,43,
980,0,0,0,
571,0,1,1,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
