snort1,snort2,snort3,snort4




0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,1,1,
3092,612,643,574,
5988,2192,2000,2323,
4863,1765,1538,1803,
5420,2033,1970,4533,
4601,1931,1404,4778,
4494,1749,1943,5915,
5043,1551,1774,4458,
5259,1861,2061,4957,
5249,1776,1838,5326,
4762,1950,2211,4284,
1915,1745,1541,4829,
1696,5176,2033,5381,
1729,4997,1973,4260,
1744,5041,1836,2276,
4616,4960,1640,1659,
5928,4839,1598,1909,
5222,4516,1949,1972,
4598,4793,1936,1680,
4738,4648,1828,1672,
5056,5002,1752,1828,
4892,4707,1771,1795,
5260,2810,1701,1984,
5084,4811,1778,1940,
4622,5410,1778,1847,
2053,4739,1586,1945,
2053,4943,1600,5046,
1539,4727,2062,4816,
1769,4826,1902,4798,
1705,4537,1988,4768,
1568,4834,1835,4942,
1734,4759,1668,4982,
1684,3751,1946,5151,
1648,1718,3010,4855,
1769,1659,5594,4648,
1717,1620,4151,4818,
1973,1884,5086,4594,
1628,1722,4734,4930,
2224,1965,4771,4578,
2081,1435,4795,4641,
1918,1842,4803,5039,
1705,1730,4695,5252,
1942,2030,4789,5108,
2064,1655,3183,4588,
4635,1769,1741,4808,
5379,2977,2044,4121,
5823,5331,2377,2245,
5977,6420,2001,2844,
5715,6157,2621,3062,
5879,5796,2602,3039,
5540,5748,2926,2858,
6048,5738,2917,2640,
5728,6025,2647,2881,
5848,6167,3075,2545,
2920,6166,6047,2663,
3272,4056,6024,5083,
3157,2672,5683,5847,
3378,2863,6012,6145,
3129,2922,6223,5927,
2744,2794,5542,6150,
3077,3021,5231,5833,
2866,2792,5732,6036,
2701,3001,6165,5804,
2912,2938,5837,6189,
6180,2633,3302,6068,
6025,5093,3054,2855,
5868,6212,2927,2773,
6268,6067,2884,2610,
6178,5906,2974,2968,
6134,5820,2836,2938,
6580,5990,2567,2666,
6323,5783,2902,2917,
6767,6333,2486,2968,
4787,6671,2784,4624,
3330,6409,2857,6540,
2878,3237,3269,8931,
3207,3195,3101,9847,
3188,3195,3184,8748,
3073,3035,3470,9611,
3416,2926,3053,8671,
3090,2620,3336,9729,
3366,2629,3027,9400,
3210,3094,2918,9048,
3090,3004,3026,9499,
3730,3017,2903,8868,
6064,2916,3419,6788,
5991,2906,3123,5781,
6656,2900,3083,6560,
6672,3043,2889,6320,
6294,3173,2916,5809,
6210,3197,2880,5938,
6907,3152,2794,6065,
6833,3146,2720,6082,
6686,5192,2801,2973,
5313,6684,3752,3054,
3463,6742,6210,3315,
2931,5217,6027,3328,
3189,6113,6108,3126,
3091,6310,6353,2771,
3122,6073,6258,3059,
3168,5719,6162,3448,
3133,5864,6098,3416,
2946,6124,6200,3410,
5736,3822,6181,3534,
6978,2816,6247,3288,
6640,2713,6727,2938,
5920,2708,7029,3192,
6046,2882,6311,3145,
6177,2948,5747,2882,
6603,3390,5864,2660,
7016,3051,5745,2867,
6692,3470,5615,2806,
6794,3146,5868,2801,
6425,3066,5926,3085,
6694,3023,4203,5675,
6064,3222,2897,6245,
6488,2942,2807,6642,
6039,2906,3188,6619,
6199,3137,3210,6206,
6019,3155,3372,6194,
6067,3018,3300,6199,
621,496,492,4084,
0,0,0,2989,
0,0,0,3,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
