snort1,snort2,snort3,snort4




0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
907,907,901,894,
3103,2691,3214,3439,
3183,1831,1791,1777,
5035,2260,2370,1906,
5577,1324,1477,1709,
4596,1903,1854,1589,
4382,1616,1578,1444,
4348,1165,1369,1441,
4264,1139,1277,1267,
4903,1346,1110,1273,
4988,1171,967,1386,
4197,1274,1231,1052,
1966,996,1312,1036,
1133,957,985,1222,
1129,968,1066,915,
994,2740,998,959,
1098,3954,1035,900,
1135,4430,917,1023,
1073,4419,959,818,
1031,3925,974,731,
752,3943,1190,727,
992,4196,959,771,
983,4090,1016,675,
825,4151,882,678,
1037,3803,695,853,
945,1118,815,740,
4214,597,760,679,
4327,736,701,728,
3538,711,694,672,
3553,790,730,635,
4388,653,776,569,
3633,747,707,729,
3571,716,662,651,
3516,673,657,622,
3686,713,741,521,
4133,700,638,623,
703,781,771,547,
647,635,646,2874,
685,425,598,4153,
592,551,754,3683,
732,604,691,3420,
734,596,457,3443,
786,593,724,3392,
651,564,615,3372,
870,428,505,3346,
725,532,533,3748,
783,369,501,3813,
641,613,433,929,
680,493,729,385,
670,534,598,616,
645,679,420,542,
469,461,465,462,
564,466,467,2805,
514,453,447,3965,
411,511,531,3297,
585,401,377,3348,
491,516,502,3262,
513,470,384,3370,
532,448,424,3715,
692,460,429,3768,
491,474,447,3772,
570,458,394,3494,
587,403,522,370,
528,558,468,423,
523,591,528,473,
457,656,465,358,
527,421,481,549,
466,484,515,509,
493,528,452,473,
509,477,523,453,
521,359,704,2383,
516,448,411,3528,
442,539,469,3521,
489,505,625,3499,
433,370,381,3534,
482,383,510,3534,
473,483,344,3446,
557,391,481,3315,
563,373,491,3542,
432,426,441,3530,
533,534,510,755,
458,1506,489,402,
321,3933,457,460,
459,3367,373,413,
525,3469,360,327,
394,3644,402,304,
362,3504,476,350,
490,3363,464,392,
538,3382,451,303,
488,3474,357,361,
450,3869,459,319,
439,1984,571,282,
538,292,208,2567,
350,296,384,3745,
439,322,328,3218,
487,307,414,3199,
440,427,341,3766,
504,403,341,3965,
376,339,442,3063,
673,397,310,3084,
554,249,339,3114,
449,378,315,3220,
383,356,308,1216,
337,271,3385,307,
231,322,4075,391,
141,343,2891,525,
179,301,3242,468,
155,272,4043,461,
148,310,3107,578,
115,439,3228,535,
190,339,4065,625,
203,437,3003,596,
168,344,3047,480,
159,416,3883,583,
293,352,3486,498,
161,330,3099,504,
187,333,3899,471,
187,354,3346,541,
207,407,3001,335,
112,420,3998,516,
446,699,3716,901,
118,175,734,214,
85,117,114,164,
56,95,97,123,
14,20,26,28,
12,22,21,22,
14,18,16,19,
53,73,63,89,
