snort1,snort2,snort3,snort4



0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
3805,1864,1706,1917,
2109,1047,1042,1000,
2317,1247,1341,1353,
3382,1438,1515,1409,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
snort1,snort2,snort3,snort4




0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,85,
1527,1465,1247,3325,
1516,1338,1351,3414,
1484,1461,1378,3166,
1615,1321,1461,3105,
2805,1392,1510,2273,
3692,1305,1386,1273,
3471,1267,1281,1380,
3776,1364,1392,1270,
3220,1310,1455,1348,
2177,1936,985,912,
1185,2677,885,942,
2104,5201,2058,1974,
1898,4251,1710,1639,
1427,3676,1402,1288,
1322,2059,2640,1545,
1087,1395,3632,1648,
1126,1455,3577,1595,
1116,1464,3473,1650,
1282,1294,3104,1735,
1264,3316,1965,1363,
1545,3357,1367,1239,
1493,3530,1434,1250,
1504,3089,1362,1370,
1553,3358,1429,1322,
1349,3419,1321,1425,
1420,3247,1504,1299,
1353,3055,1519,1258,
1553,3278,1413,1233,
1451,3166,1432,1364,
1692,3557,1324,1155,
1704,3474,1331,1168,
1068,2392,1157,1078,
1154,2517,1203,1117,
1517,3675,1257,1308,
1695,2359,3209,1582,
1454,1414,3229,1300,
1430,1531,3149,1297,
1453,1412,3192,1258,
1361,1288,3475,1388,
3143,1348,2214,1318,
3244,1306,1399,1501,
3201,1177,1511,1355,
3423,1268,1360,1504,
3587,1350,1442,1181,
1923,1282,1484,3179,
1417,1349,1439,3253,
1732,1433,1186,3215,
1514,1439,1313,3263,
1126,1067,1073,2675,
1792,1656,1711,4054,
1213,1415,1361,3709,
1172,1524,1416,3643,
1294,1325,1457,3156,
1080,1490,1508,3008,
916,1006,1078,2465,
1621,1810,1745,4359,
1346,1524,1423,3389,
1588,1383,1442,2989,
1583,1410,1370,3209,
1378,1504,2385,1793,
1161,1472,3593,1446,
1330,1406,3283,1525,
1413,1373,3314,1459,
1232,1310,3319,1663,
605,604,1188,660,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
0,0,0,0,
